card_id,name,trigger,timing,source_zone,target_zone,target_scope,condition_signals,cost_signals,output_signals,restriction_breaks,repeatability,uncertainty,vulnerability,win_contribution,matchup_roles,earliest_turn,state_delta_json,created_at,updated_at
800150,ヘブンズ・ゲート,シールドトリガー,defensive_reactive,hand;battle_zone,battle_zone,self;creature;evolution,needs_hand;needs_board;needs_shield;needs_evolution_base,mid_cost,board_plus;cost_bypass;creature_deploy,cost_bypass,single_use_or_static,deterministic_or_text_unknown,hand_disruption;creature_removal,,anti_aggro,3,"{""action_window"": 1, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 1, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
80020,聖霊王アルファディオス,使用時,late,,,creature;spell;evolution,needs_mana;needs_evolution_base;needs_spell_cast,high_cost,,,single_use_or_static,deterministic_or_text_unknown,spell_lock,payoff,,10,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800200,「獅星」の頂 ザ・ライオネル,出た時,defensive_reactive,hand;battle_zone;shield,battle_zone,self;opponent;creature;all,needs_mana;needs_hand;needs_board;needs_shield;needs_count_condition,high_cost,board_plus,,every_turn,deterministic_or_text_unknown,hand_disruption;creature_removal,payoff,anti_aggro,10,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800350,戦慄のプレリュード,常在,early,,battle_zone,self;creature;cost_limited,,low_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,,,,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800450,Dの牢閣 メメント守神宮,出た時,defensive_reactive,battle_zone,hand;graveyard;battle_zone,self;opponent;creature;all,needs_board;needs_shield,mid_cost,hand_plus;board_control,,single_use_or_static,optional,creature_removal,,anti_aggro;anti_combo;anti_control,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800500,神業の精霊ムルジム,出た時,late,deck;hand;battle_zone,hand;graveyard;battle_zone,self;creature,needs_mana;needs_board,high_cost,hand_plus;graveyard_plus;board_control;creature_deploy,,single_use_or_static,topdeck_dependent;optional,creature_removal,payoff,anti_aggro;anti_combo;anti_control,9,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800600,聖闘の精霊龍 セイント・カイザー,出た時,late,battle_zone;shield,battle_zone,opponent;creature,needs_mana;needs_board;needs_shield,high_cost,board_plus;shield_plus,,single_use_or_static,deterministic_or_text_unknown,creature_removal,payoff,anti_aggro,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800700,トライガード・チャージャー,シールドトリガー,defensive_reactive,hand;shield,hand,self,needs_shield,mid_cost,mana_plus;shield_plus,,single_use_or_static,optional,,,anti_aggro,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 1, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 1, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800800,アイドルマスター レオ,出た時,late,hand;battle_zone,battle_zone,self,needs_mana;needs_hand;needs_board,high_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,hand_disruption;creature_removal,payoff,anti_aggro,8,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
800900,雷神の求道者センジュ,常在,mid,shield,,self;creature,needs_shield,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,6,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
80100,五元の精霊プラチナム,常在,late,battle_zone,,self;opponent;creature;civilization_limited;all,needs_mana;needs_board;needs_free_cast_condition,high_cost;cost_bypass,cost_bypass,cost_bypass;condition_based_free_cast,single_use_or_static,deterministic_or_text_unknown,creature_removal,payoff,anti_aggro,3,"{""action_window"": 1, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 1, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801000,セラの天使,ターン終了時,mid,,,self,,mid_cost,repeatable_action,,repeatable_candidate,deterministic_or_text_unknown,,,anti_aggro;anti_control,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 2, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801100,隷騎士ガガ・ヴォイジャー,出た時,mid,battle_zone,battle_zone,self;evolution;cost_limited,needs_board;needs_evolution_base,mid_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,creature_removal,,,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801200,ペトリアル・フレーム,使用時,early,battle_zone,,opponent;creature,,low_cost,,,single_use_or_static,deterministic_or_text_unknown,,,,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801300,天撃の精霊タフガイ・ペルニャー,常在,late,,,opponent;creature;power_limited,needs_mana,high_cost,,,single_use_or_static,deterministic_or_text_unknown,,payoff,anti_aggro,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801400,光器パーフェクト・マライア,シールドトリガー,defensive_reactive,,graveyard,opponent;creature;power_limited,needs_shield,mid_cost,board_control,replacement_or_immunity,single_use_or_static,deterministic_or_text_unknown,has_resilience,,anti_aggro;anti_combo,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": -1, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801500,魔法神徒コットン,出た時,early,deck;hand;battle_zone,hand;battle_zone,self;opponent;spell;random,needs_board;needs_evolution_stack,low_cost,graveyard_plus;board_plus;evolution_stack_manipulation,,single_use_or_static,topdeck_dependent;random,graveyard_or_stack_hate;creature_removal,,anti_aggro;anti_control,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 1, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801600,ライオネル・ウインド,常在,mid,shield,,opponent;creature;power_limited;all,needs_shield,mid_cost,shield_plus,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801700,超電星クリスタル・ドライランサー,出た時,attack_phase,graveyard;battle_zone,graveyard;battle_zone,self;creature;evolution;all,needs_mana;needs_graveyard;needs_board;needs_evolution_base;needs_attack,high_cost,graveyard_plus;board_plus;creature_deploy,,on_attack,deterministic_or_text_unknown,graveyard_or_stack_hate;creature_removal,damage_push;payoff,graveyard_plan,8,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
801720,超電星クリスタル・ドライランサー,出た時,attack_phase,graveyard;battle_zone,graveyard;battle_zone,self;creature;evolution;all,needs_mana;needs_graveyard;needs_board;needs_evolution_base;needs_attack,high_cost,graveyard_plus;board_plus;creature_deploy,,on_attack,deterministic_or_text_unknown,graveyard_or_stack_hate;creature_removal,damage_push;payoff,graveyard_plan,8,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
